depth,permeability,porosity,Pozo
7558.0,567.1469,0.1843,well1
7558.5,1129.7535,0.2002,well1
7559.0,1897.8374,0.2162,well1
7559.5,1285.8842,0.2029,well1
7560.0,744.9821,0.1896,well1
7560.5,431.6467,0.1753,well1
7561.0,225.9948,0.1609,well1
7561.5,76.9548,0.1323,well1
7562.0,13.1893,0.1037,well1
7562.5,22.6868,0.1145,well1
7563.0,41.1633,0.1253,well1
7563.5,561.5787,0.1717,well1
7564.0,2033.1106,218,well1
7564.5,2258071,0.2173,well1
7565.0,2406.7532,0.2165,well1
7565.5,2431803,0.2166,well1
7566.0,2399.7429,0.2167,well1
7566.5,1960.4735,0.2105,well1
7567.0,1581.8701,0.2044,well1
7567.5,1479.3916,0.2037,well1
7568.0,1396.5553,203,well1
7568.5,1202.2402,0.1981,well1
7569.0,1172.1002,0.1933,well1
7569.5,2026.1699,211,well1
7570.0,3299.9856,0.2287,well1
7570.5,2832749,0.2214,well1
7571.0,2180.1799,0.2141,well1
7571.5,1703.9469,0.2078,well1
7572.0,1409.5999,0.2016,well1
7572.5,1384.8339,0.2018,well1
7573.0,1433.5027,0.2021,well1
7573.5,1516.1241,0.2033,well1
7574.0,1583.9067,0.2045,well1
7574.5,1533.8174,0.2042,well1
7575.0,1454.9285,204,well1
7575.5,1359.4791,0.2032,well1
7576.0,1288.1328,0.2024,well1
7576.5,1321.4894,203,well1
7577.0,1381.3496,0.2036,well1
7577.5,1454.6672,0.2045,well1
7578.0,1523.4193,0.2053,well1
7578.5,1531.9611,0.2059,well1
7579.0,1377.2683,0.2064,well1
7579.5,298.1799,0.1458,well1
7580.0,13.8124,0.0851,well1
7580.5,2.2936,0.0784,well1
7581.0,0.1708,0.0106,well1
7581.5,153,0.0247,well1
7582.0,1.8494,0.0502,well1
7582.5,28.2466,0.1286,well1
7583.0,31.1628,0.1251,well1
7583.5,7.3729,0.0829,well1
7584.0,0.4551,0.0449,well1
7584.5,0.0781,0.0116,well1
7585.0,0.0022,2,well1
7585.5,0.0524,0.0104,well1
7586.0,0.2372,0.0386,well1
7586.5,0.1039,24,well1
7587.0,0.03,0.0141,well1
7587.5,0.0044,0.0022,well1
7588.0,0.0001,0.0002,well1
7588.5,1,0.0014,well1
7589.0,6,0.0066,well1
7589.5,0.0111,0.0089,well1
7590.0,0.0153,0.0118,well1
7590.5,0.0042,0.0046,well1
7591.0,1,0.0016,well1
7591.5,0.0011,0.0026,well1
7592.0,0.0081,4,well1
7592.5,0.0599,0.0169,well1
7593.0,0.8398,0.0526,well1
7593.5,2.4657,0.0797,well1
7594.0,3.5371,0.0879,well1
7594.5,0.4661,0.0437,well1
7595.0,0.0727,0.0106,well1
7595.5,0.0088,0.0079,well1
7596.0,0.0071,0.0058,well1
7596.5,0.0176,0.0108,well1
7597.0,0.1513,0.0192,well1
7597.5,4.1912,0.0558,well1
7598.0,33.5088,0.1292,well1
7598.5,48.8129,0.1356,well1
7599.0,64.4132,0.1419,well1
7599.5,89.0867,0.1497,well1
7600.0,105.5031,0.1575,well1
7600.5,19.8167,82,well1
7601.0,1.8091,0.0723,well1
7601.5,1.1358,0.0628,well1
7602.0,0.6697,0.0538,well1
7602.5,0.1335,16,well1
7603.0,0.0029,0.0034,well1
7603.5,0.0004,0.0007,well1
7604.0,0.0,0.0001,well1
7604.5,0.0,0.0001,well1
7605.0,0.0,0.0001,well1
7605.5,0.0003,0.0006,well1
7606.0,0.0026,0.0027,well1
7606.5,0.1204,0.0145,well1
7607.0,0.7043,0.0528,well1
7607.5,10.9672,0.0756,well1
7608.0,57.7166,142,well1
7608.5,60.3788,0.1397,well1
7609.0,56.5312,0.1375,well1
7609.5,51.6842,0.1349,well1
7610.0,43.2977,0.1324,well1
7610.5,16.8644,0.1088,well1
7611.0,5.2131,0.0852,well1
7611.5,2.0403,0.0753,well1
7612.0,0.5943,0.0441,well1
7612.5,0.1159,0.0261,well1
7613.0,0.0428,0.0143,well1
7613.5,0.0453,0.0179,well1
7614.0,0.4422,0.0222,well1
7614.5,2.3992,0.0786,well1
7615.0,14.3187,0.1092,well1
7615.5,20.7899,0.1124,well1
7616.0,23.9086,0.1155,well1
7616.5,12982,0.1034,well1
7617.0,5.7489,0.0912,well1
7617.5,0.4813,0.0201,well1
7618.0,0.0163,1,well1
7618.5,2.8925,0.0193,well1
7619.0,34.6151,0.1234,well1
7619.5,123.2186,0.1482,well1
7620.0,294.1349,0.1731,well1
7620.5,170.8538,0.1549,well1
7621.0,75.6459,0.1367,well1
7621.5,49.3591,0.1276,well1
7622.0,34157,0.1185,well1
7622.5,23.3983,0.1099,well1
7623.0,14.9534,0.1014,well1
7623.5,4.8708,0.0759,well1
7624.0,0.9833,0.0504,well1
7624.5,0.5999,42,well1
7625.0,347,0.0336,well1
7625.5,0.4786,0.0391,well1
7626.0,0.6344,0.0446,well1
7626.5,1.0427,0.0548,well1
7627.0,1.5403,0.0651,well1
7627.5,1.4678,0.0725,well1
7628.0,0.1532,0.0091,well1
7628.5,0.0023,0.0023,well1
7629.0,0.0002,0.0005,well1
7629.5,0.0,0.0003,well1
7630.0,0.0,0.0001,well1
7630.5,0.0,0.0,well1
7631.0,0.0,0.0,well1
7631.5,0.0,0.0,well1
7632.0,0.0,0.0,well1
7632.5,0.0,0.0,well1
7633.0,0.0,0.0,well1
7633.5,0.0,0.0,well1
7634.0,0.0,0.0,well1
7634.5,0.0,0.0,well1
7635.0,0.0,0.0,well1
7635.5,0.0,0.0003,well1
7636.0,18,0.0097,well1
7636.5,0.0625,0.0201,well1
7637.0,0.2524,0.0378,well1
7637.5,0.4291,0.0454,well1
7638.0,0.5573,54,well1
7638.5,114,0.0215,well1
7639.0,0.0155,0.0069,well1
7639.5,0.0075,0.0073,well1
7640.0,0.0083,0.0078,well1
7640.5,8,0.0076,well1
7641.0,7,0.0074,well1
7641.5,0.0028,0.0038,well1
7642.0,0.0032,0.0019,well1
7642.5,148,0.0137,well1
7643.0,0.7786,0.0586,well1
7643.5,0.4251,0.0438,well1
7644.0,0.1888,0.0316,well1
7644.5,0.4845,0.0454,well1
7645.0,2.4718,0.0624,well1
7645.5,62.1863,0.1385,well1
7646.0,138.3414,0.1553,well1
7646.5,175.5328,0.1603,well1
7647.0,212.2534,0.1653,well1
7647.5,97.5586,0.1437,well1
7648.0,33.0703,0.1222,well1
7648.5,16131,0.1092,well1
7649.0,7.0518,0.0962,well1
7649.5,1.2119,0.0402,well1
7650.0,0.0492,0.0122,well1
7650.5,0.0161,0.0108,well1
7651.0,0.0258,0.0096,well1
7651.5,0.2147,0.0275,well1
7652.0,11.2262,0.0625,well1
7652.5,69794,0.1453,well1
7653.0,91.9732,0.1454,well1
7653.5,141.1523,0.1564,well1
7654.0,268.96,0.1674,well1
7654.5,634.4792,0.1893,well1
7655.0,1335.9003,0.2113,well1
7655.5,1070.2279,0.2002,well1
7656.0,705.2321,0.1891,well1
7656.5,304.2589,169,well1
7657.0,133.7184,0.1488,well1
7657.5,15.7007,0.1041,well1
7658.0,2.13,0.0411,well1
7658.5,0.0237,0.0051,well1
7659.0,0.0006,0.0003,well1
7659.5,0.0003,1,well1
7660.0,0.0461,0.0032,well1
7660.5,40.4619,0.0405,well1
7661.0,384.6871,0.1825,well1
7661.5,833.5364,0.1982,well1
7662.0,1465.3715,0.2139,well1
7662.5,1524.03,0.2306,well1
7663.0,2376.7578,0.2472,well1
7663.5,3612.6965,0.2654,well1
7664.0,5042.0928,0.2836,well1
7664.5,4919.1499,281,well1
7665.0,4639.0156,0.2785,well1
7665.5,3846.6121,272,well1
7666.0,2898.8813,0.2656,well1
7666.5,2658.1577,0.2646,well1
7667.0,2449.2434,0.2636,well1
7667.5,2575.6987,0.2644,well1
7668.0,2724.0969,0.2652,well1
7668.5,3225.1868,0.2706,well1
7669.0,3712592,276,well1
7669.5,3055.3896,0.2661,well1
7670.0,2453261,0.2562,well1
7670.5,2067.2883,0.2264,well1
7671.0,786.2047,0.1967,well1
7671.5,206.2574,0.1613,well1
7672.0,54378,0.1259,well1
7672.5,101.5284,0.1462,well1
7673.0,335.0583,0.1665,well1
7673.5,1028.8484,0.2017,well1
7674.0,1691.8192,237,well1
7674.5,2352.71,0.2472,well1
7675.0,2837.9939,0.2573,well1
7675.5,2752.6033,0.2539,well1
7676.0,2552.7207,0.2506,well1
7676.5,2370.7302,0.2474,well1
7677.0,2355.9993,0.2443,well1
7677.5,2941.9507,0.2255,well1
7678.0,1514.1627,0.2067,well1
7678.5,324.4317,0.1686,well1
7679.0,80.2011,0.1306,well1
7679.5,13.0335,0.1044,well1
7680.0,1.8551,0.0332,well1
7680.5,0.0989,0.0251,well1
7681.0,0.0635,0.0187,well1
7681.5,0.1134,0.0263,well1
7682.0,0.1929,0.0362,well1
7682.5,0.0703,0.0194,well1
7683.0,0.0245,0.0096,well1
7683.5,0.1335,0.0233,well1
7684.0,0.4993,0.0493,well1
7684.5,0.6406,0.0524,well1
7685.0,1.0278,0.0557,well1
7685.5,4.3326,0.0889,well1
7686.0,6.3761,0.0942,well1
7686.5,3.1209,0.0814,well1
7687.0,1.4111,0.0437,well1
7687.5,121.9834,142,well1
7688.0,485.0906,0.1885,well1
7688.5,1169.6426,0.2063,well1
7689.0,2239.6213,224,well1
7689.5,2234.3367,0.2231,well1
7690.0,2144.4509,0.2222,well1
7690.5,1932.0864,0.2418,well1
7691.0,2698.5442,0.2614,well1
7691.5,2271.0986,254,well1
7692.0,1785.7402,0.2466,well1
7692.5,1444.9534,0.2399,well1
7693.0,1382.2738,0.2332,well1
7693.5,2398.7424,0.2279,well1
7694.0,2211.6011,0.2226,well1
7694.5,1897.8856,0.2177,well1
7695.0,1690.9697,0.2128,well1
7695.5,1841.5222,0.2351,well1
7696.0,2770.1055,0.2573,well1
7696.5,2907.6868,0.2564,well1
7697.0,2748.7659,0.2554,well1
7697.5,2187.1101,0.2439,well1
7698.0,1739.3541,0.2324,well1
7698.5,1629.6521,0.2317,well1
7699.0,1601.2476,231,well1
7699.5,1563.0524,0.2326,well1
7700.0,1572.8872,0.2341,well1
7700.5,2370.0149,0.2526,well1
7701.0,3733.1492,0.2712,well1
7701.5,4757.2314,0.2795,well1
7702.0,5529.8418,0.2878,well1
7702.5,5749.54,0.2888,well1
7703.0,5900.6704,0.2898,well1
7703.5,6142686,0.2931,well1
7704.0,5543.9307,0.2964,well1
7704.5,3441.7559,0.2766,well1
7705.0,1933.1031,0.2567,well1
7705.5,1444.6411,0.2388,well1
7706.0,1901.6929,221,well1
7706.5,1978.4482,0.2225,well1
7707.0,2024.2278,224,well1
7707.5,2109.4224,0.2274,well1
7708.0,1116.4664,0.2308,well1
7708.5,2033223,0.2504,well1
7709.0,3343.8118,0.2699,well1
7709.5,3472.1265,0.2668,well1
7710.0,3373.2749,0.2636,well1
7710.5,2607.1914,0.2511,well1
7711.0,1961.1465,0.2386,well1
7711.5,1761.3151,0.2349,well1
7712.0,1639.0753,0.2311,well1
7712.5,1810.2562,236,well1
7713.0,1903.1348,0.2408,well1
7713.5,1128.2634,0.1991,well1
7714.0,310.0401,0.1575,well1
7714.5,80.6553,0.1352,well1
7715.0,27.3614,0.1129,well1
7715.5,7.5184,0.0936,well1
7716.0,1.2875,44,well1
7716.5,0.0295,0.0068,well1
7717.0,0.0011,0.0005,well1
7717.5,0.0,0.0003,well1
7718.0,0.0,0.0002,well1
7718.5,0.0001,0.0006,well1
7719.0,5,0.0018,well1
7719.5,0.0506,0.0143,well1
7720.0,18.8902,0.0635,well1
7720.5,116.2518,0.1516,well1
7721.0,321.2693,0.1707,well1
7721.5,605589,0.1861,well1
7722.0,1170.3977,0.2015,well1
7722.5,1929.2139,0.2202,well1
7723.0,1637.4254,0.2389,well1
7723.5,2289.4478,0.2516,well1
7724.0,3296.5317,0.2643,well1
7724.5,3357.7585,0.2642,well1
7725.0,3229.9744,0.2642,well1
7725.5,2900.4175,0.2696,well1
7726.0,2443.4795,275,well1
7726.5,1002.0377,0.2324,well1
7727.0,466.8267,0.1897,well1
7727.5,130.5759,0.1459,well1
7728.0,12.4662,0.1021,well1
7728.5,18.2037,0.1127,well1
7729.0,29.7762,0.1233,well1
7729.5,27897,0.1216,well1
7730.0,25749,0.1199,well1
7730.5,13.7027,0.1085,well1
7731.0,2.1382,0.0689,well1
7731.5,1.5162,0.0693,well1
7732.0,2.12,0.0696,well1
7732.5,8.3362,0.1007,well1
7733.0,13.5554,0.1041,well1
7733.5,37.5285,0.1268,well1
7734.0,70.1907,0.1496,well1
7734.5,11.8484,0.0721,well1
7735.0,0.9131,0.0595,well1
7735.5,0.1097,0.0115,well1
7736.0,0.0028,0.0012,well1
7736.5,0.0,0.0,well1
7737.0,0.0,0.0,well1
7737.5,0.0,0.0,well1
7738.0,0.0,0.0,well1
7738.5,0.0,0.0,well1
7739.0,0.0,0.0,well1
7739.5,0.0,0.0,well1
7740.0,0.0,0.0,well1
7740.5,0.0009,0.0003,well1
7741.0,64.1027,0.0156,well1
7741.5,410.7998,0.1862,well1
7742.0,919.0908,0.2045,well1
7742.5,989.4681,0.2015,well1
7743.0,919.5512,0.1985,well1
7743.5,672.0963,0.1897,well1
7744.0,472.0706,181,well1
7744.5,367.9873,0.1795,well1
7745.0,267.3072,0.1779,well1
7745.5,40.2144,0.0695,well1
7746.0,0.2859,0.0319,well1
7746.5,27,0.0055,well1
7747.0,0.0004,0.0006,well1
7747.5,0.0001,0.0005,well1
7748.0,0.0004,0.0005,well1
7748.5,0.0359,0.0054,well1
7749.0,249,0.0348,well1
7749.5,9.8319,0.0733,well1
7750.0,52.2866,0.1364,well1
7750.5,9.6941,0.0706,well1
7751.0,0.2945,0.0311,well1
7751.5,73.0401,83,well1
7752.0,428.0908,187,well1
7752.5,657.0652,0.1936,well1
7753.0,905487,0.2002,well1
7753.5,873.9882,0.1954,well1
7754.0,836.5405,0.1907,well1
7754.5,964.9155,0.1958,well1
7755.0,1034.8658,0.2009,well1
7755.5,540.7983,0.1824,well1
7756.0,237.1345,164,well1
7756.5,108.4645,0.1493,well1
7757.0,63.7779,0.1345,well1
7757.5,105.1808,151,well1
7758.0,175482,0.1676,well1
7758.5,113.6833,0.1556,well1
7759.0,19.4095,0.0647,well1
7759.5,0.9027,0.0591,well1
7760.0,31.5563,0.0537,well1
7760.5,189.0511,0.1669,well1
7761.0,376806,0.1856,well1
7761.5,240.3673,0.1725,well1
7762.0,39.9331,0.0714,well1
7762.5,0.3172,0.0374,well1
7763.0,0.1265,0.0164,well1
7763.5,104.0414,0.0451,well1
7764.0,1190.6744,0.2183,well1
7764.5,1854.1476,0.2252,well1
7765.0,1561.6888,0.2322,well1
7765.5,,,well1
7766.0,4575.5439,0.2157,well1
7766.5,7858021,0.2329,well1
7767.0,12774.9463,0.2501,well1
7767.5,11834.7207,0.2451,well1
7768.0,10275.4727,0.24,well1
7768.5,8728.5869,0.2344,well1
7769.0,7376.9165,0.2288,well1
7769.5,6619.0103,0.2259,well1
7770.0,5991.2495,223,well1
7770.5,7234.6055,0.23,well1
7771.0,8684.9521,0.2369,well1
7771.5,6020.5811,225,well1
7772.0,4024207,213,well1
7772.5,4004.6011,0.2138,well1
7773.0,4177.8896,0.2145,well1
7773.5,6356.7852,228,well1
7774.0,8995375,0.2415,well1
7774.5,7453.1401,0.2343,well1
7775.0,5767.4058,227,well1
7775.5,4092.8069,0.2157,well1
7776.0,3061283,0.2043,well1
7776.5,3748.9832,0.2136,well1
7777.0,4667.7363,223,well1
7777.5,4238395,0.2188,well1
7778.0,3537.4568,0.2146,well1
7778.5,2445.3037,201,well1
7779.0,1821.7545,0.1873,well1
7779.5,2167.3987,196,well1
7780.0,2848.9077,0.2046,well1
7780.5,3354.0813,0.2108,well1
7781.0,3653.0247,217,well1
7781.5,3001.4521,208,well1
7782.0,2434.7837,199,well1
7782.5,2359.0691,0.1986,well1
7783.0,2510.2546,0.1982,well1
7783.5,3137.3262,0.2074,well1
7784.0,3785.0264,0.2166,well1
7784.5,3202175,0.2087,well1
7785.0,2528.1677,0.2008,well1
7785.5,2035464,0.1949,well1
7786.0,1784.0159,0.1891,well1
7786.5,2386.5278,0.2018,well1
7787.0,3238.4121,0.2144,well1
7787.5,3320.4072,0.2125,well1
7788.0,3254.0942,0.2106,well1
7788.5,2938906,207,well1
7789.0,2681.6853,0.2033,well1
7789.5,3155.5278,0.2075,well1
7790.0,3698.6045,0.2116,well1
7790.5,3114.0146,0.2067,well1
7791.0,2547.3201,0.2018,well1
7791.5,2094.1499,0.1999,well1
7792.0,1712839,0.1981,well1
7792.5,2731.2678,0.2104,well1
7793.0,4066.8923,0.2226,well1
7793.5,4235415,0.2247,well1
7794.0,4169.5361,0.2267,well1
7794.5,1924.6631,205,well1
7795.0,755.7687,0.1833,well1
7795.5,929.1863,0.1919,well1
7796.0,1198.7617,0.2004,well1
7796.5,792.9837,0.1858,well1
7797.0,461.6491,0.1712,well1
7797.5,225.9353,156,well1
7798.0,35.1518,0.0317,well1
7798.5,20.7613,0.0571,well1
7799.0,134.3424,0.1403,well1
7799.5,240.3198,0.1501,well1
7800.0,359.3391,0.1598,well1
7800.5,315.3131,0.15,well1
7801.0,246.8794,0.1402,well1
7801.5,172.7551,0.1291,well1
7802.0,120.7463,118,well1
7802.5,74.9765,112,well1
7803.0,44.1419,0.1059,well1
7803.5,4.3009,0.0215,well1
7804.0,1.2607,0.0028,well1
7804.5,888,1,well1
7805.0,0.7785,0.0003,well1
7805.5,0.7265,0.0002,well1
7806.0,0.6956,0.0,well1
7806.5,0.7078,0.0,well1
7807.0,0.7397,0.0,well1
7807.5,0.8371,0.0001,well1
7808.0,1.0139,0.0003,well1
7808.5,2.3152,0.0056,well1
7809.0,80.9725,0.0458,well1
7809.5,823.1905,0.1857,well1
7810.0,1614.9072,0.1982,well1
7810.5,2092.7593,0.2029,well1
7811.0,2630.7886,0.2076,well1
7811.5,3389644,0.2142,well1
7812.0,4292375,0.2208,well1
7812.5,4990.6885,0.2212,well1
7813.0,5748.6626,0.2216,well1
7813.5,5986417,0.2234,well1
7814.0,6223.1094,0.2252,well1
7814.5,6482.1499,0.2261,well1
7815.0,6660.9863,227,well1
7815.5,5774.96,0.2214,well1
7816.0,4749.4155,0.2157,well1
7816.5,2568.9973,197,well1
7817.0,1281.3484,0.1783,well1
7817.5,999.9279,0.1802,well1
7818.0,947.4432,0.1821,well1
7818.5,1494.5951,194,well1
7819.0,2344.9963,0.2059,well1
7819.5,2653.4285,205,well1
7820.0,2835.4895,0.2041,well1
7820.5,2913.3633,0.2054,well1
7821.0,3017759,0.2066,well1
7821.5,3333.5542,0.2105,well1
7822.0,3676.9268,0.2145,well1
7822.5,3768.5437,0.2156,well1
7823.0,3911.6582,0.2167,well1
7823.5,4518.5952,0.2243,well1
7824.0,5162.0264,0.2318,well1
7824.5,4954.2803,0.2299,well1
7825.0,4409.6641,228,well1
7825.5,3208.3186,0.2178,well1
7826.0,2345.4094,0.2076,well1
7826.5,2139.7871,0.2068,well1
7827.0,2114.5723,0.2061,well1
7827.5,2322.3796,0.2099,well1
7828.0,2584.8574,0.2137,well1
7828.5,2777752,0.2139,well1
7829.0,3020.7639,0.2142,well1
7829.5,3677.9573,0.2191,well1
7830.0,4557.4771,224,well1
7830.5,6058.7778,0.2315,well1
7831.0,7877.2456,239,well1
7831.5,8815.0225,0.2407,well1
7832.0,9702.4551,0.2425,well1
7832.5,9667.7842,0.2411,well1
7833.0,9612.3193,0.2398,well1
7833.5,11545.0693,0.2447,well1
7834.0,13525.1143,0.2496,well1
7834.5,5714.5771,0.2201,well1
7835.0,1749.3088,0.1906,well1
7835.5,726.7143,0.1638,well1
7836.0,257398,0.1369,well1
7836.5,120.9354,0.1286,well1
7837.0,13.3411,12,well1
7837.5,1.2407,0.0015,well1
7838.0,0.8896,0.0001,well1
7838.5,0.8641,0.0001,well1
7839.0,0.8649,0.0001,well1
7839.5,0.8141,0.0,well1
7840.0,0.7671,0.0,well1
7840.5,0.7684,0.0,well1
7841.0,0.7865,0.0,well1
7841.5,837,0.0001,well1
7842.0,1.1107,0.0001,well1
7842.5,27.4443,14,well1
7843.0,522.7593,0.1792,well1
7843.5,427.5836,0.1635,well1
7844.0,253371,0.1479,well1
7844.5,12.5588,0.0418,well1
7845.0,2.1206,0.0022,well1
7845.5,1.2508,0.0021,well1
7846.0,1.2323,2,well1
7846.5,1.2275,0.0021,well1
7847.0,1.3525,0.0022,well1
7847.5,2.5153,0.0118,well1
7848.0,227.5497,0.0453,well1
7848.5,1552.1345,0.2057,well1
7849.0,2557.8826,0.2109,well1
7849.5,2692.5103,0.2106,well1
7850.0,2790.5613,0.2103,well1
7850.5,3649.8406,0.2191,well1
7851.0,4599.2207,228,well1
7851.5,3434606,0.2157,well1
7852.0,2375.5449,0.2035,well1
7852.5,1782.0089,0.1977,well1
7853.0,1330.2906,192,well1
7853.5,1298.8888,0.1938,well1
7854.0,1281.6653,0.1957,well1
7854.5,1078.1754,0.1905,well1
7855.0,879.1963,0.1854,well1
7855.5,154.2818,0.0612,well1
7856.0,2.3211,0.0076,well1
7856.5,2.4373,0.0146,well1
7857.0,65.8181,0.0263,well1
7857.5,899.5507,0.1829,well1
7858.0,2175.5239,198,well1
7858.5,3723.5454,0.2121,well1
7859.0,5545.3823,0.2261,well1
7859.5,4770.3921,0.2216,well1
7860.0,3867.6895,217,well1
7860.5,3555.2976,0.2138,well1
7861.0,3748.7053,0.2107,well1
7861.5,6032.0278,0.2282,well1
7862.0,9246.6348,0.2457,well1
7862.5,7944.6162,0.2391,well1
7863.0,6025.9307,0.2325,well1
7863.5,3946.7817,0.2212,well1
7864.0,3113.7336,0.2099,well1
7864.5,4726.7334,0.2269,well1
7865.0,8214.5264,0.2439,well1
7865.5,9302.6787,0.2454,well1
7866.0,9426.9561,0.2469,well1
7866.5,7877.7305,0.2399,well1
7867.0,6723.7441,0.2329,well1
7867.5,7601.6973,0.2391,well1
7868.0,8660249,0.2452,well1
7868.5,7379.6914,0.2409,well1
7869.0,5703.1689,0.2366,well1
7869.5,3201.1082,0.2199,well1
7870.0,1789.1008,0.2032,well1
7870.5,1962.5944,0.2082,well1
7871.0,2486.3386,0.2131,well1
7871.5,3547.8184,0.2254,well1
7872.0,4781127,0.2377,well1
7872.5,3945.9341,0.2305,well1
7873.0,3141.5789,0.2234,well1
7873.5,3660.3574,0.2275,well1
7874.0,4413.6143,0.2316,well1
7874.5,8017.0308,0.2468,well1
7875.0,13373.9307,0.2619,well1
7875.5,17695.7559,0.2695,well1
7876.0,20000.0,277,well1
7876.5,12724.5898,0.2628,well1
7877.0,6134.0933,0.2486,well1
7877.5,972.0635,0.0832,well1
7878.0,66.7751,0.0305,well1
7878.5,768.6697,0.1875,well1
7879.0,1680.2285,0.2046,well1
7879.5,3475.0269,0.2176,well1
7880.0,6451.2729,0.2307,well1
7880.5,8756.9219,237,well1
7881.0,10729.8672,0.2433,well1
7881.5,9160.3359,237,well1
7882.0,7310.1001,0.2306,well1
7882.5,5670.2485,0.2232,well1
7883.0,4605.5952,0.2159,well1
7883.5,4610.5283,0.2197,well1
7884.0,5210.1538,0.2235,well1
7884.5,7305.9092,0.2334,well1
7885.0,9991.2119,0.2434,well1
7885.5,9109.0156,0.2368,well1
7886.0,7787.7451,0.2303,well1
7886.5,7124.8179,0.2276,well1
7887.0,7080.6562,0.2249,well1
7887.5,8897.8213,0.2339,well1
7888.0,10876.5947,0.2428,well1
7888.5,8895.4424,0.2335,well1
7889.0,6973644,0.2241,well1
7889.5,6825.4604,0.2246,well1
7890.0,7281.5337,225,well1
7890.5,9198.3223,0.2327,well1
7891.0,11049.7617,0.2403,well1
7891.5,7998.3613,0.2279,well1
7892.0,5488.1787,0.2154,well1
7892.5,5906251,0.22,well1
7893.0,6609.6875,0.2245,well1
7893.5,6008.5513,0.2219,well1
7894.0,5335.0435,0.2192,well1
7894.5,4586084,0.2174,well1
7895.0,3894.0547,0.2157,well1
7895.5,2783.1855,0.2062,well1
7896.0,1913.2013,0.1967,well1
7896.5,3193.0339,0.2112,well1
7897.0,4933.8271,0.2257,well1
7897.5,5664.6104,0.2273,well1
7898.0,6350.4272,0.2288,well1
7898.5,6118.9331,0.2254,well1
7899.0,5757.8613,222,well1
7899.5,4704.7842,0.2155,well1
7900.0,3818.4175,209,well1
7900.5,3538.3643,208,well1
7901.0,3325.6218,207,well1
7901.5,3019.8601,204,well1
7902.0,2743.8398,201,well1
7902.5,2585.6338,0.1984,well1
7903.0,2401.9978,0.1958,well1
7903.5,1978.0779,188,well1
7904.0,1595.7749,0.1803,well1
7904.5,1279.4625,0.1766,well1
7905.0,1088.3881,173,well1
7905.5,1150858,0.1812,well1
7906.0,1281.8741,0.1894,well1
7906.5,1394.9065,0.1926,well1
7907.0,1499.0885,0.1959,well1
7907.5,1547.1595,0.1937,well1
7908.0,1540489,0.1915,well1
7908.5,1355.6624,0.1854,well1
7909.0,1068.1511,0.1793,well1
7909.5,414895,0.1442,well1
7910.0,158024,0.1091,well1
7910.5,154.6214,116,well1
7911.0,263.8984,0.1228,well1
7911.5,909.0476,0.1615,well1
7912.0,2436.1821,0.2001,well1
7912.5,2522.1753,197,well1
7913.0,2370.1829,0.1938,well1
7913.5,2186.4424,192,well1
7914.0,2008.5469,0.1901,well1
7914.5,1829.9602,0.1865,well1
7915.0,1706.1599,183,well1
7915.5,2455.28,0.1946,well1
7916.0,3399.7744,0.2061,well1
7916.5,1369.7646,0.1702,well1
7917.0,355978,0.1343,well1
7917.5,81.7539,0.0654,well1
7918.0,6.8891,0.0001,well1
7918.5,145.1586,0.0825,well1
7919.0,733.8306,0.1686,well1
7919.5,2231179,0.1952,well1
7920.0,4921.6172,0.2218,well1
7920.5,5020.5034,0.2181,well1
7921.0,4854.9438,0.2144,well1
7921.5,5002438,0.2158,well1
7922.0,4929.9858,0.2171,well1
7922.5,3328.5366,0.2043,well1
7923.0,2079.8164,0.1915,well1
7923.5,1219.2599,0.1794,well1
7924.0,866.0321,0.1674,well1
7924.5,1393.0762,0.1872,well1
7925.0,3007.5288,0.2071,well1
7925.5,6584.8262,0.2296,well1
7926.0,13257.8271,0.2521,well1
7926.5,11523.8301,0.2422,well1
7927.0,8928.8477,0.2324,well1
7927.5,7581.7334,0.2289,well1
7928.0,7336.6802,0.2254,well1
7928.5,9979.0459,0.2372,well1
7929.0,13380.8936,249,well1
7929.5,10926.0146,0.2391,well1
7930.0,8090.3574,0.2291,well1
7930.5,5886.9863,0.2207,well1
7931.0,4363.8662,0.2122,well1
7931.5,3399.4846,0.2048,well1
7932.0,2432.1638,0.1974,well1
7932.5,384.4521,0.0779,well1
7933.0,11.9615,0.0001,well1
7933.5,10.2147,0.0089,well1
7934.0,60.6662,0.0592,well1
7934.5,887.6647,138,well1
7935.0,3747.5393,0.2169,well1
7935.5,2029.6581,0.1924,well1
7936.0,816.6908,168,well1
7936.5,381.7142,0.1454,well1
7937.0,150774,0.1228,well1
7937.5,274.4402,0.1447,well1
7938.0,463.1667,0.1666,well1
7938.5,695.1716,0.1729,well1
7939.0,972.2626,0.1793,well1
7939.5,793.4778,0.1706,well1
7940.0,626.3165,162,well1
7940.5,521.2909,0.1591,well1
7941.0,474.1845,0.1561,well1
7941.5,846.8452,0.1749,well1
7942.0,1513.3693,0.1936,well1
7942.5,2464.1721,0.2026,well1
7943.0,3725.9543,0.2116,well1
7943.5,4353416,0.2135,well1
7944.0,4222.5562,0.2155,well1
7944.5,956.7203,0.1509,well1
7945.0,151214,0.0863,well1
7945.5,27.8081,0.0522,well1
7946.0,37.2261,0.0181,well1
7946.5,312.7942,0.1143,well1
7947.0,3321.7698,0.2106,well1
7947.5,5140.7339,0.2187,well1
7948.0,6824.0854,0.2267,well1
